CTI1   

DESCRIPTOR "Argyll Calibration Target chart information 1"
ORIGINATOR "Argyll targen"
CREATED "Tue Apr  8 19:51:28 2025"
APPROX_WHITE_POINT "95.106486 100.000000 108.844025"
COLOR_REP "iRGB"
WHITE_COLOR_PATCHES "16"
BLACK_COLOR_PATCHES "16"
OFPS_PATCHES "2388"

NUMBER_OF_FIELDS 7
BEGIN_DATA_FORMAT
SAMPLE_ID RGB_R RGB_G RGB_B XYZ_X XYZ_Y XYZ_Z 
END_DATA_FORMAT

NUMBER_OF_SETS 2420
BEGIN_DATA
1241 205.4765 133.0124 120.9856 37.77910 31.89538 22.93584
1242 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1243 178.2596 152.2148 218.1148 42.93243 37.71950 71.64408
1244 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1245 180.5559 43.56930 70.58917 21.75275 12.87144 8.033741
1246 166.0493 237.3229 67.14172 47.66355 69.58027 17.06112
1247 244.3642 125.9780 208.1937 56.74276 39.39338 64.69501
1248 163.7749 98.42293 174.6748 28.10498 20.56907 43.34849
1249 202.0209 210.4726 230.8448 62.31349 65.00034 84.87935
1250 93.12487 12.80019 145.3382 10.70790 5.624888 28.04545
1251 124.5592 255.0000 132.7367 48.88873 77.75431 35.17446
1252 103.9381 225.4452 67.26155 34.43335 57.86223 15.51473
1253 233.4211 196.6698 84.20556 55.69298 58.24392 17.51722
1254 43.44639 197.4292 57.31647 22.60884 41.53779 11.56137
1255 110.0892 92.70795 52.71977 11.85756 12.23946 5.899830
1256 214.7578 51.82979 242.1529 45.77472 24.04120 86.39876
1257 20.10750 238.7671 113.4376 34.75616 63.31552 26.85041
1258 24.30425 107.2837 0.000000 6.615015 11.66428 2.762784
1259 129.5354 238.4902 240.2057 56.05933 72.72010 93.74184
1260 22.32841 116.0080 87.03858 9.223959 14.22140 12.05658
1261 160.5607 171.3576 14.11813 30.02906 37.45633 6.923838
1262 177.6708 171.4580 151.8471 39.20611 41.57757 36.17323
1263 12.60034 170.8259 40.36201 15.92979 30.00364 7.832366
1264 122.4548 113.3166 194.8690 24.62982 20.78620 54.62716
1265 77.21486 178.5109 102.2076 22.29534 35.24708 18.99115
1266 134.6604 27.85546 28.66659 11.46163 6.974271 2.732048
1267 221.3590 14.01583 190.9814 40.09526 20.31200 51.47048
1268 240.0088 88.01284 145.6527 45.14736 28.30077 30.73515
1269 200.5741 153.3307 0.000000 36.06673 35.89838 5.889504
1270 43.42356 77.36761 51.16256 5.252297 7.061148 5.066264
1271 211.0542 148.6796 255.0000 56.07420 43.04720 99.90624
1272 255.0000 109.2960 209.1689 58.69116 37.50744 64.85397
1273 92.15990 174.1771 193.3266 29.97176 37.12254 56.59918
1274 89.63489 223.1921 235.2804 46.20314 61.43428 88.33069
1275 127.7131 32.86659 165.4907 17.07431 9.298780 37.23987
1276 122.2816 11.55646 125.3026 12.79490 6.840729 20.82068
1277 31.16326 86.16495 92.62928 6.812147 8.681575 12.34713
1278 146.0926 164.1458 26.49794 26.11234 33.47125 6.942231
1279 96.98756 240.4419 159.5677 43.10428 67.96461 44.44784
1280 157.3188 218.0869 83.57489 41.24106 58.43994 18.18816
1281 255.0000 24.16416 231.8940 56.56316 28.46717 78.90126
1282 184.2832 226.2664 31.37316 47.88608 65.21440 12.23529
1283 189.2105 175.1554 129.9426 41.02284 43.74516 28.03751
1284 213.8556 94.45470 116.9415 35.59309 24.41013 20.34552
1285 209.8200 35.56780 147.9995 33.16754 17.88145 30.30959
1286 153.8499 145.4772 0.000000 24.26304 27.98008 4.982719
1287 95.43902 194.7443 86.11773 26.65030 42.62374 16.42704
1288 121.4378 236.0997 215.6061 50.81545 69.38870 75.64920
1289 244.6316 75.10777 42.61501 41.07798 25.32306 5.811067
1290 235.8990 29.18854 116.3389 38.79543 20.77658 19.29220
1291 178.9704 195.2415 93.73588 40.76265 50.02669 18.79493
1292 150.8227 42.41912 105.0724 16.96589 10.17820 15.18515
1293 94.43690 125.5132 170.9580 20.21393 20.93710 41.97027
1294 124.5581 57.51540 64.80401 11.72270 8.607584 6.826859
1295 132.2717 96.91180 66.19200 15.66675 14.71820 8.009270
1296 46.00812 51.48967 167.3492 10.24720 6.736510 37.99294
1297 59.32057 11.98687 190.3978 12.17986 5.887955 49.82369
1298 130.8313 134.4356 117.1327 21.92828 24.03747 21.05168
1299 202.6637 92.55207 219.2792 41.82589 26.27559 70.28790
1300 88.21118 94.44134 12.34210 9.074088 11.09456 2.878719
1301 172.4117 163.4165 120.5630 34.36492 37.16467 23.99855
1302 182.4757 132.2298 138.1659 32.96532 29.12490 28.61945
1303 54.53822 74.36406 0.000000 4.983582 6.687987 1.888139
1304 0.000000 41.07504 204.0656 12.58651 6.893931 58.14129
1305 121.2429 207.7476 84.74968 32.72537 50.22416 17.29025
1306 118.8841 60.36020 16.06611 10.22808 8.149413 2.382048
1307 112.0713 69.04117 136.2609 14.15248 10.40118 25.28514
1308 188.2707 125.3946 102.3989 31.30361 27.19724 17.01229
1309 137.2385 98.67658 140.2859 20.34767 16.94247 27.73838
1310 127.7002 128.2246 241.7261 33.26813 27.19245 87.33297
1311 105.5782 75.45766 255.0000 27.22836 16.19922 96.24305
1312 174.3878 24.61727 31.88616 18.96052 10.72969 3.277398
1313 91.55423 24.92248 36.02984 5.984084 4.041664 2.979880
1314 97.62162 80.74279 103.9026 11.30999 10.32583 15.20122
1315 39.69447 187.3775 192.8230 29.03880 40.58627 57.02510
1316 240.3398 219.8403 168.4542 69.03006 72.80717 48.18460
1317 35.93006 127.4954 132.3284 13.44137 18.18131 25.39627
1318 43.81963 24.70530 168.1038 9.366128 5.004676 38.06931
1319 42.42603 143.2432 205.0085 22.63516 25.37986 61.76956
1320 224.3412 137.3217 222.2395 53.52801 39.78201 74.32357
1321 159.7275 58.28002 158.5123 22.96548 13.85772 34.58863
1322 165.7349 233.0347 0.000000 45.37418 66.71042 11.34692
1323 178.5423 80.09124 220.0130 34.93987 21.24492 70.18302
1324 226.4588 130.7965 104.4484 42.70028 34.09795 18.28092
1325 126.4562 238.7288 183.0781 48.53775 69.76929 56.17840
1326 131.9493 170.7328 46.75899 25.28503 34.78780 8.881058
1327 144.1288 62.97255 199.9551 24.48477 14.52514 56.46047
1328 133.2058 25.78218 117.7703 14.19404 7.965691 18.55230
1329 78.13006 227.5998 186.2462 40.28153 60.84006 56.62207
1330 141.1653 50.51073 31.65694 13.30776 9.024855 3.229974
1331 242.9280 186.3600 194.6081 64.73904 58.65359 59.67130
1332 147.6866 117.5880 112.6587 22.33367 21.10879 19.12974
1333 12.85260 156.2203 90.16789 14.80360 25.42822 14.60458
1334 20.85570 212.8813 166.2073 31.66537 50.94000 44.85028
1335 204.8602 235.5069 101.6365 57.80267 73.88182 24.43175
1336 205.2719 131.0367 191.9413 43.45533 33.73454 54.43465
1337 214.5007 33.61869 77.13181 30.48742 16.87447 9.488489
1338 147.0758 23.74191 56.92862 13.97411 8.077294 5.506930
1339 200.1363 76.35658 76.60082 28.51434 18.86845 9.880157
1340 99.50332 32.12630 84.29127 8.259529 5.322435 9.817557
1341 59.55920 163.4628 139.3603 20.50760 29.88737 29.87489
1342 243.7767 65.49629 224.8171 53.19191 29.17641 74.10416
1343 49.46836 31.23563 35.88796 3.081348 2.765937 2.875271
1344 190.3621 136.8682 45.12574 31.42359 29.74916 7.418214
1345 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1346 72.73933 209.8052 134.7183 30.78141 49.65072 31.41909
1347 149.2502 32.50339 193.6225 23.44060 12.23918 52.31192
1348 148.0808 126.4529 240.1326 36.14198 28.36409 86.17245
1349 145.3919 147.1451 255.0000 40.85319 34.84576 99.12478
1350 248.8828 22.38239 15.43470 40.01717 21.53955 3.373579
1351 47.52748 107.3145 167.0017 14.32901 14.84758 39.17660
1352 186.8597 181.5708 203.3808 48.44867 48.67600 63.89193
1353 59.91133 182.5542 91.16035 21.39073 36.04353 16.52802
1354 137.0505 195.7062 103.2424 33.13675 46.19650 20.80248
1355 162.5263 210.0235 36.71066 39.00813 54.43242 11.02200
1356 77.18100 70.20999 190.0329 15.43181 10.61384 50.35731
1357 134.2351 37.11734 68.86504 12.48898 7.778698 7.257297
1358 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1359 221.6950 123.3225 13.64249 37.86090 30.46334 5.144839
1360 59.01013 173.9207 46.52309 18.25555 32.05766 8.699787
1361 241.7622 163.3333 164.9107 56.91542 48.38533 42.41185
1362 12.43160 78.46962 143.9522 8.867208 8.532679 28.15050
1363 209.6256 189.7843 13.13237 45.46613 50.90646 8.672977
1364 84.23787 239.9334 121.7953 38.93797 65.91772 29.70098
1365 20.14821 24.46298 0.000000 1.621543 1.814568 1.124500
1366 219.5884 243.2432 49.87463 62.47079 79.83087 15.95343
1367 217.1973 172.7191 78.13281 45.49730 45.66384 14.44043
1368 93.07007 154.7209 55.78828 17.73711 26.70364 8.758321
1369 116.5286 97.78561 12.94987 12.57679 13.34915 3.149419
1370 71.62136 76.52460 143.2253 11.13851 9.508597 27.93183
1371 48.18191 51.41103 79.78582 4.831056 4.576400 8.963395
1372 198.2396 45.40560 171.9679 32.43389 17.75672 41.21435
1373 236.6281 35.74941 152.3727 41.71392 22.25558 32.53516
1374 105.8764 107.9063 27.04695 12.36625 14.70296 4.076112
1375 108.6234 188.8987 198.8685 35.38525 44.25774 60.96881
1376 168.9536 155.9523 169.9320 36.12976 35.73991 43.48376
1377 145.1032 78.17007 125.9027 19.01074 13.87682 22.05173
1378 70.62490 245.6073 15.56951 36.14566 67.36050 12.42737
1379 160.1094 196.1536 137.5509 39.46306 49.36668 31.95359
1380 62.02428 233.7720 26.93052 32.23014 60.21817 11.80869
1381 82.28546 203.9575 60.63665 26.66266 45.84998 12.62718
1382 130.0135 94.11208 209.3148 25.52257 18.21768 62.97139
1383 71.25605 74.52035 120.9755 9.465865 8.619448 19.93089
1384 184.7354 133.9005 224.5108 42.56246 33.38750 75.26030
1385 57.46855 61.50406 237.9937 19.65486 11.34303 82.11398
1386 63.96187 223.3974 108.7990 32.04429 55.62174 24.18019
1387 198.8084 45.71094 84.59630 26.83260 15.55248 10.87647
1388 155.5296 14.76332 145.0601 19.71473 10.30967 28.36383
1389 110.6034 38.77718 52.65176 8.780534 5.994345 4.848334
1390 235.2222 231.3463 90.69564 65.23827 76.03853 21.83485
1391 34.69940 112.5228 224.3191 20.83427 18.27977 73.35312
1392 147.9821 190.8611 185.8508 40.26358 47.56276 53.84178
1393 135.1656 130.2677 165.6272 25.63843 24.70136 39.82674
1394 115.3779 73.69234 105.9263 13.02543 10.47097 15.67842
1395 234.1269 44.63859 11.71323 35.61522 20.19900 3.218260
1396 47.74997 111.4160 39.76072 8.243451 13.11089 4.923210
1397 87.89426 177.1424 238.4424 35.91277 40.36971 87.20341
1398 62.86831 27.37950 55.59515 4.114893 3.114205 4.897954
1399 79.51555 195.9204 169.3412 30.88359 44.56362 45.17393
1400 20.06721 55.38475 135.6038 7.029840 5.637731 24.49848
1401 110.5669 231.2868 255.0000 53.67965 68.20204 104.8880
1402 28.97888 112.3605 123.0079 10.81744 14.22491 21.59555
1403 243.2581 70.51234 188.1101 48.88229 27.91290 50.85047
1404 180.4164 151.9623 15.13019 30.92856 32.91098 6.035856
1405 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1406 63.97975 163.2871 86.77790 17.80410 28.78821 14.36126
1407 220.2132 210.9992 218.5038 65.94367 67.25650 76.39848
1408 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1409 212.2136 193.2744 177.0103 54.74166 55.91094 49.96603
1410 223.5079 170.9511 149.8926 51.13540 47.60560 35.88529
1411 176.6586 0.000000 153.0420 24.57061 12.49422 31.84015
1412 178.1900 89.18770 17.60444 22.87820 17.54054 3.590586
1413 202.1067 110.3186 155.0302 36.55867 26.90018 34.84960
1414 72.15357 107.0811 237.2611 24.04357 18.86446 82.77699
1415 74.76385 8.966381 28.48342 4.164215 2.749813 2.289347
1416 121.0470 11.53697 61.01438 9.772346 5.611583 5.802236
1417 165.7635 147.8049 240.4916 42.61988 36.16557 87.61456
1418 155.1255 130.9883 196.1021 32.31791 27.92895 56.32728
1419 163.9418 124.0320 148.9698 28.65460 25.23459 32.36707
1420 176.4442 98.11377 132.2192 27.29955 20.51495 25.07795
1421 190.5321 120.6177 199.7770 39.17587 29.47134 58.46377
1422 51.65986 134.2326 10.03981 10.91166 18.67821 4.175818
1423 222.1321 130.5321 151.1902 44.38448 34.56160 34.26801
1424 92.17872 216.9256 49.43108 30.49312 52.57389 12.32694
1425 146.7998 134.8695 82.70573 22.97216 24.85545 12.49297
1426 117.8916 68.43988 187.7759 19.41870 12.53665 49.24722
1427 77.40402 100.2748 70.34784 9.706078 12.09610 8.478690
1428 28.96001 91.94448 236.8353 20.39570 14.86920 81.87480
1429 205.4948 229.1916 145.5506 58.95821 71.54261 38.31360
1430 31.54882 236.2069 25.80010 31.51526 60.87538 11.90676
1431 141.0758 75.74741 89.40993 16.23212 12.41729 11.85082
1432 222.7597 179.5493 239.4608 62.61825 54.82741 89.36856
1433 1.920958 69.83401 48.76352 3.725922 5.545543 4.585567
1434 60.67788 37.61153 14.82651 3.643923 3.353781 1.756260
1435 133.2720 40.00957 205.1515 22.29926 11.83336 59.26206
1436 119.4078 110.2702 134.1971 18.41127 17.71908 25.71733
1437 12.02730 48.31176 193.2035 11.76237 7.016063 51.67541
1438 213.8894 215.8596 86.14116 54.36941 64.35384 19.16657
1439 26.93965 162.3789 126.2406 18.04823 28.44035 25.02691
1440 106.7861 18.15425 133.6957 11.43380 6.210867 23.68189
1441 65.35277 198.9366 25.94331 23.57186 42.60547 8.806771
1442 32.40081 20.17496 13.59671 1.928684 1.842195 1.511026
1443 175.1453 143.9236 36.53882 28.72217 29.89386 6.813215
1444 65.66099 166.3045 175.3432 24.45230 32.32049 46.15008
1445 16.15675 98.84174 111.9519 8.509958 11.07172 17.71532
1446 171.3186 106.9905 82.52990 24.42900 20.62751 11.56508
1447 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1448 189.1430 77.54363 141.6769 29.28834 18.98491 28.19906
1449 16.09992 91.89419 193.0967 14.53429 12.48488 52.52309
1450 160.4828 203.7268 100.0004 39.04080 51.98363 20.77760
1451 125.0563 164.0014 175.4103 30.22670 34.68585 46.33686
1452 104.4007 63.68237 161.8603 14.94055 10.11009 35.81089
1453 242.4043 9.188142 248.3757 54.32350 26.69328 91.40006
1454 235.4331 170.9896 187.3762 58.39943 50.95928 54.38784
1455 94.63911 158.2139 223.0299 30.96838 32.94573 74.74430
1456 61.62985 143.3926 25.23459 12.90368 21.63700 5.280580
1457 27.44200 125.8089 52.49906 9.446717 16.20995 6.767080
1458 67.25010 22.99353 240.0519 19.19191 9.027763 83.27038
1459 233.0709 82.52386 65.05560 38.26617 24.59697 8.553071
1460 237.9735 49.18088 130.9176 41.04622 22.80443 24.33532
1461 95.48059 62.36216 17.81068 7.553669 6.927013 2.357628
1462 171.9723 182.5564 239.2446 49.97461 49.21081 88.78416
1463 41.29118 132.2700 170.0546 17.31151 20.75697 41.64295
1464 125.4337 185.1645 236.6885 41.73671 45.80168 86.61043
1465 26.24674 155.1854 71.72415 14.21288 24.94832 10.95166
1466 236.8877 152.2564 112.7867 49.63820 42.29796 21.81909
1467 233.9521 115.2606 219.6539 53.42322 35.60762 71.73526
1468 102.3122 175.7049 142.6292 26.65524 36.39125 32.06942
1469 203.2435 145.4599 220.5094 48.40141 38.93485 73.23055
1470 43.55644 223.9742 86.54424 30.07882 54.95569 18.71653
1471 164.6653 56.32779 182.0976 26.07974 15.06449 46.27328
1472 136.0057 45.21723 151.8283 17.58808 10.29650 31.26566
1473 185.5128 240.9234 100.5117 54.35432 74.43029 24.43282
1474 134.3077 221.1482 205.4074 47.38015 61.69698 67.72691
1475 83.81074 48.09172 114.0189 8.661485 6.160932 17.36354
1476 36.70329 142.4081 186.4970 20.20965 24.18635 50.74276
1477 56.73036 28.77557 182.9134 11.53858 6.093476 45.74680
1478 206.1429 59.33383 39.26245 28.17236 17.29109 4.637041
1479 227.6974 179.9342 18.79586 48.84283 49.61748 8.465905
1480 116.1202 162.3212 137.2237 25.48148 32.17209 29.24862
1481 231.3591 213.0847 255.0000 75.19281 72.18140 104.5230
1482 53.25963 183.9169 16.48143 19.51672 35.69692 7.226626
1483 137.5915 20.67497 136.6343 16.01459 8.612796 24.98019
1484 212.6558 241.9594 223.2194 72.71088 83.08424 82.35675
1485 90.75401 176.8817 24.66172 20.96072 34.33984 7.276219
1486 161.8670 170.2707 190.0763 39.21832 40.83693 54.96304
1487 202.8691 79.43892 39.59135 28.52064 19.30173 5.035428
1488 104.9351 104.5067 191.3174 21.05753 17.60991 52.14375
1489 113.4552 23.54687 16.41647 8.210452 5.173003 1.927527
1490 99.38150 116.6119 71.55027 13.53295 16.61068 9.348782
1491 217.5052 155.1324 38.10187 41.45473 39.07401 8.043206
1492 168.6914 145.7142 123.2741 30.82421 31.00514 23.86754
1493 23.79211 207.9087 192.5050 33.15379 49.59333 58.36322
1494 40.23711 124.3140 239.5156 24.55183 21.99923 85.07880
1495 181.0916 26.76780 49.73022 20.83503 11.72985 4.984726
1496 98.36316 237.2650 230.2377 50.26004 69.37133 85.91383
1497 200.3819 53.30736 140.5503 30.68522 17.65038 27.43219
1498 155.2637 40.42285 17.12961 15.30004 9.497464 2.417555
1499 126.3730 192.6917 119.5987 31.71912 44.37466 25.22551
1500 45.37898 26.73216 108.2866 5.165094 3.402726 15.37360
1501 242.0071 222.1104 190.7375 72.42986 75.18136 60.21964
1502 166.8847 133.8711 82.72710 26.71222 26.58027 12.63320
1503 164.5054 177.3537 133.0941 36.09475 41.81420 29.03891
1504 64.60131 220.6188 172.8193 36.08341 56.07287 48.84405
1505 220.9991 237.6402 31.38675 60.93972 76.64842 13.75581
1506 54.84305 160.7419 235.9802 30.11263 32.93805 84.20429
1507 120.3770 170.3278 80.53274 24.46685 34.14402 13.78026
1508 101.6733 234.3808 0.000000 35.62682 62.24686 10.99870
1509 191.6498 198.5261 242.5692 58.50052 58.65229 92.73478
1510 157.7993 133.8262 170.4589 30.56500 27.89936 42.52258
1511 162.6502 190.2084 39.83870 34.53534 45.37036 9.772333
1512 78.65714 155.6747 182.1506 24.25603 29.41088 49.16705
1513 28.02740 218.0155 228.0429 40.17223 56.43860 82.35631
1514 83.10090 208.8804 185.8531 35.84551 51.41303 54.81890
1515 137.4195 144.7118 30.80958 21.50603 26.35851 6.085680
1516 211.4662 165.6571 225.5401 54.69775 47.06737 77.99095
1517 37.02268 15.56922 150.6795 7.438182 3.945810 30.08890
1518 90.16509 237.7585 15.56047 35.48147 63.59116 11.73442
1519 11.19849 15.39601 211.9295 13.07107 6.123286 62.99057
1520 201.2462 152.4255 132.1628 40.23359 37.35108 27.62653
1521 196.8025 59.14130 229.6305 39.39165 21.47388 76.79806
1522 46.19210 170.4055 105.5144 18.98240 31.21075 19.25719
1523 157.3480 102.5274 60.07083 20.39888 17.96655 7.496585
1524 131.3227 211.8313 53.02969 34.22171 52.58824 12.54736
1525 240.5808 184.6490 101.0303 56.20501 54.57940 20.63512
1526 76.45512 19.04741 152.7512 9.890621 5.271281 31.09451
1527 17.97696 189.5519 101.4047 21.72675 38.32971 19.40985
1528 13.41163 175.7906 240.0858 32.08602 37.97795 88.20568
1529 180.0807 179.0577 20.47843 35.75486 42.60852 7.878922
1530 177.6682 20.33994 88.98582 21.14073 11.55465 11.33305
1531 17.66433 214.3523 56.47732 25.85555 49.19756 12.76045
1532 232.0617 118.6356 54.84547 41.13546 31.24515 8.284521
1533 152.8812 229.3487 124.9488 45.48284 64.82527 30.17430
1534 132.9820 222.2628 96.71930 38.62857 58.64087 21.27633
1535 163.6899 126.2438 14.26971 23.59247 23.64827 4.602875
1536 13.25340 138.5133 137.0746 14.71537 21.01701 27.60679
1537 170.7843 189.3544 116.0794 38.79958 46.97964 24.27140
1538 226.5122 177.3785 39.42509 48.22153 48.51684 9.622688
1539 24.50085 45.86669 82.02913 3.855992 3.725968 9.286784
1540 29.98323 196.5513 143.3163 26.12961 42.57516 33.56095
1541 177.8906 62.27834 238.0550 36.16103 19.91438 82.94587
1542 184.2834 213.5985 16.27514 44.44018 58.57168 10.32130
1543 159.5998 9.691438 14.13477 15.45759 8.599766 2.121723
1544 93.80121 78.35089 71.14752 9.402925 9.241714 8.076380
1545 182.1023 42.02606 183.7064 29.47983 15.91498 47.12719
1546 240.3621 214.9079 67.13680 61.74322 67.87535 15.98970
1547 242.1203 91.79813 187.7323 50.02544 30.83939 51.14381
1548 98.99724 238.5512 140.4859 41.24677 66.36734 36.25495
1549 213.9435 134.3103 26.31954 37.11087 32.18695 6.104550
1550 97.13569 166.0664 72.59957 20.58556 31.01688 11.93611
1551 92.78922 168.9436 158.7136 25.65647 33.83142 38.39285
1552 148.8007 13.62457 223.1327 26.59083 12.89074 71.17564
1553 211.3776 11.19994 131.8438 31.93803 16.65525 23.95520
1554 217.9860 19.42135 37.38491 30.19630 16.36752 4.193507
1555 148.9127 221.1112 142.8399 43.78130 60.52826 35.90923
1556 223.5658 158.6305 175.0636 51.18161 44.11144 46.87550
1557 57.51053 176.5500 161.7476 24.61261 35.40208 40.13165
1558 87.73930 91.42961 177.9645 16.65327 13.70226 44.32015
1559 126.7622 218.0411 172.6365 41.89692 58.08224 48.83409
1560 90.19576 124.0606 244.6480 28.60202 23.95243 89.24675
1561 156.9192 150.1237 200.2878 35.92390 33.86384 59.79300
1562 216.5266 201.8408 63.74724 50.97497 57.64162 14.06760
1563 164.6850 150.9100 50.74364 27.82657 31.00401 8.451081
1564 79.47416 141.0109 110.1626 16.45892 22.64549 19.01887
1565 253.8023 210.4110 45.74791 64.79717 67.85194 13.07828
1566 171.9503 224.9412 229.9118 58.60486 68.60736 85.08915
1567 148.3855 138.1640 155.7880 28.10570 27.67979 35.77682
1568 218.2548 60.19560 132.9581 35.50045 20.69345 24.94452
1569 237.3420 219.2238 222.1779 73.90699 74.38622 79.88694
1570 166.8746 211.3881 63.36627 40.80899 55.79200 14.19015
1571 136.1774 181.9831 220.2331 40.46041 44.43784 74.52062
1572 255.0000 150.4783 144.7652 57.74631 45.81345 33.09604
1573 48.30426 87.19069 239.2026 21.06599 14.58913 83.59145
1574 84.08143 85.66536 220.9917 20.81612 14.57342 70.31409
1575 11.63302 240.2144 71.51158 33.20094 63.34997 17.32845
1576 170.1125 70.29811 64.95678 20.56730 14.22551 7.468382
1577 15.09095 39.06531 108.6715 4.632440 3.628035 15.55207
1578 227.7169 97.50674 103.8284 39.33221 26.82929 16.89144
1579 44.77254 64.40823 153.6162 9.642956 7.519958 31.91311
1580 129.5232 36.74835 236.2472 25.71534 12.96596 80.78227
1581 172.4668 111.8465 233.4717 38.29477 27.02627 80.75334
1582 117.8116 17.84994 33.25511 8.858772 5.334437 2.866282
1583 16.70437 90.18669 17.19712 4.960880 8.425988 2.758036
1584 78.57552 11.62661 125.5561 7.983557 4.359346 20.67958
1585 132.6273 98.40465 26.57301 15.07153 14.70685 3.906095
1586 205.5859 241.1625 166.5669 64.14421 79.05408 48.73829
1587 37.73094 242.9346 185.7058 42.23899 68.31771 57.66414
1588 194.7910 242.0334 17.26403 54.77778 75.38713 13.06247
1589 175.2298 114.2432 65.37307 25.49485 22.40127 8.849815
1590 123.4907 244.1970 14.85391 41.32968 69.40737 12.52269
1591 221.4128 128.8663 203.8993 49.18114 36.10483 61.74888
1592 54.29090 156.4716 216.0294 26.64635 30.38882 69.67787
1593 240.8273 38.47610 224.0530 50.88652 26.22098 73.11563
1594 128.6832 82.83144 225.2649 26.45728 17.09159 73.49676
1595 209.1616 28.04013 166.8995 34.38730 18.02845 38.68515
1596 106.9401 107.4293 95.18484 14.29941 15.41127 13.84653
1597 57.38741 110.2981 131.4696 12.33277 14.61099 24.46064
1598 64.86123 227.2219 218.0415 42.94077 61.62706 76.20871
1599 18.69014 152.6755 150.8387 18.00324 25.78898 33.81584
1600 141.0946 142.2812 140.6862 26.24678 27.74440 29.66672
1601 20.89021 154.1403 33.36924 13.04474 24.19205 6.294262
1602 196.4771 166.3529 76.04982 38.51964 40.32703 13.39536
1603 79.96088 51.05383 190.5993 14.71369 8.741890 50.35590
1604 104.2832 89.68592 164.8458 16.98884 13.80123 37.80832
1605 97.39865 18.08122 191.4168 15.49468 7.711073 50.58293
1606 26.80256 137.1664 120.9125 13.73438 20.35075 21.95053
1607 178.0758 35.17842 116.2494 22.93068 12.83574 18.56783
1608 109.7005 176.2523 221.1718 35.69450 40.27695 74.61666
1609 125.5928 163.1928 115.3247 25.54290 32.59314 21.96539
1610 89.28868 211.7273 98.07991 30.53534 50.47017 20.45646
1611 196.6001 14.85957 35.44675 24.16776 13.15797 3.735989
1612 10.51463 206.9767 18.19682 23.32594 45.27667 8.945934
1613 171.1617 116.9390 206.9399 35.09734 26.62856 62.57231
1614 221.2656 110.9388 179.7484 44.35528 30.75649 47.08891
1615 194.5348 226.5058 87.89850 51.96597 67.24154 20.22346
1616 93.02790 189.0728 131.6684 27.60586 41.00616 28.82161
1617 233.9625 66.05632 102.0905 38.89342 23.13033 15.74786
1618 116.3127 109.9862 64.41588 14.61927 16.10585 8.063707
1619 20.00393 189.2266 230.4135 33.55001 42.95164 81.82258
1620 29.62072 207.2607 212.0624 35.44694 50.27834 70.42229
1621 14.13345 42.01400 162.1473 8.471533 5.321327 35.35971
1622 64.53828 196.0421 197.7987 32.75071 45.22580 60.65231
1623 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1624 222.1160 165.4848 112.8717 47.21237 44.38636 22.37476
1625 28.87693 227.6191 126.5865 32.62893 57.48454 29.98171
1626 79.72661 197.8857 147.5466 29.47731 44.70963 35.49680
1627 89.43994 68.36315 127.1544 10.99201 8.781850 21.91219
1628 52.26298 213.2348 45.07091 26.50257 49.14477 11.41582
1629 232.0756 58.91588 174.4221 43.12156 24.13009 43.11653
1630 206.1837 218.2062 12.02898 51.19273 63.79030 10.82217
1631 98.14105 144.7627 170.3537 23.20809 26.44078 42.57665
1632 113.1576 27.79466 115.6327 11.26883 6.539112 17.78047
1633 89.07096 241.1322 77.63939 37.61638 66.00126 18.68952
1634 154.4026 80.26675 204.6558 27.99870 17.90737 59.82383
1635 134.7086 15.87665 100.4562 13.32707 7.359503 13.63301
1636 58.75587 218.0735 68.58135 28.66367 52.00971 14.89777
1637 108.6601 40.00424 10.89760 8.013307 5.724408 1.853039
1638 111.2378 53.84835 177.6568 16.74134 10.12797 43.46540
1639 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1640 189.8713 22.21394 244.0495 38.45525 18.86879 87.27374
1641 179.3017 15.54741 144.8957 24.70390 12.89995 28.53524
1642 199.1717 78.20936 168.3552 34.10704 21.28198 40.03004
1643 76.49342 33.81634 136.4950 8.985821 5.437395 24.68579
1644 233.5555 109.2556 77.07091 41.22038 29.65978 11.37996
1645 15.17052 139.5687 213.6551 22.39431 24.33368 67.15046
1646 12.52607 88.54393 125.7831 8.371702 9.564833 21.73975
1647 110.3102 175.7714 182.8805 31.18199 38.33153 50.91736
1648 58.97267 126.8869 34.91386 10.58283 17.03667 5.158895
1649 75.56613 11.26474 61.74215 4.892264 3.088440 5.674725
1650 102.0547 195.2878 239.7747 41.35579 48.78045 89.56282
1651 214.5010 14.70647 15.23955 28.85312 15.59605 2.806961
1652 170.2525 238.7572 214.0467 59.98012 75.27032 75.26255
1653 215.2769 196.7787 106.8019 51.16210 55.82551 22.66201
1654 205.8745 173.1171 117.3743 44.18463 44.88688 23.97798
1655 181.8314 133.6489 21.55274 28.59201 27.66598 5.423584
